repos,repo_version,filename,raw_details
openvinotoolkit/cvat,latest,/docker-compose.dev.yml,"{'version': '3.3', 'services': {'cvat': {'build': {'context': '.', 'args': {'http_proxy': None, 'https_proxy': None, 'socks_proxy': None, 'CLAM_AV': None, 'INSTALL_SOURCES': None}}}, 'cvat_ui': {'build': {'context': '.', 'args': {'http_proxy': None, 'https_proxy': None, 'no_proxy': None, 'socks_proxy': None}, 'dockerfile': 'Dockerfile.ui'}}}}"
openvinotoolkit/cvat,latest,/docker-compose.yml,"{'version': '3.3', 'services': {'cvat_db': {'container_name': 'cvat_db', 'image': 'postgres:10-alpine', 'restart': 'always', 'environment': {'POSTGRES_USER': 'root', 'POSTGRES_DB': 'cvat', 'POSTGRES_HOST_AUTH_METHOD': 'trust'}, 'volumes': ['cvat_db:/var/lib/postgresql/data'], 'networks': ['cvat']}, 'cvat_redis': {'container_name': 'cvat_redis', 'image': 'redis:4.0-alpine', 'restart': 'always', 'networks': ['cvat']}, 'cvat': {'container_name': 'cvat', 'image': 'openvino/cvat_server', 'restart': 'always', 'depends_on': ['cvat_redis', 'cvat_db', 'cvat_opa'], 'environment': {'DJANGO_MODWSGI_EXTRA_ARGS': '', 'ALLOWED_HOSTS': '*', 'CVAT_REDIS_HOST': 'cvat_redis', 'CVAT_POSTGRES_HOST': 'cvat_db', 'ADAPTIVE_AUTO_ANNOTATION': 'false', 'no_proxy': 'elasticsearch,kibana,logstash,nuclio,opa,${no_proxy}'}, 'labels': ['traefik.enable=true', 'traefik.http.services.cvat.loadbalancer.server.port=8080', 'traefik.http.routers.cvat.rule=Host(`${CVAT_HOST:-localhost}`) && PathPrefix(`/api/`, `/git/`, `/opencv/`, `/analytics/`, `/static/`, `/admin`, `/documentation/`, `/django-rq`)', 'traefik.http.routers.cvat.entrypoints=web'], 'volumes': ['cvat_data:/home/django/data', 'cvat_keys:/home/django/keys', 'cvat_logs:/home/django/logs'], 'networks': ['cvat']}, 'cvat_ui': {'container_name': 'cvat_ui', 'image': 'openvino/cvat_ui', 'restart': 'always', 'depends_on': ['cvat'], 'labels': ['traefik.enable=true', 'traefik.http.services.cvat-ui.loadbalancer.server.port=80', 'traefik.http.routers.cvat-ui.rule=Host(`${CVAT_HOST:-localhost}`)', 'traefik.http.routers.cvat-ui.entrypoints=web'], 'networks': ['cvat']}, 'traefik': {'image': 'traefik:v2.4', 'container_name': 'traefik', 'restart': 'always', 'command': ['--providers.docker.exposedByDefault=false', '--providers.docker.network=cvat', '--entryPoints.web.address=:8080'], 'ports': ['8080:8080', '8090:8090'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock:ro'], 'networks': ['cvat']}, 'cvat_opa': {'container_name': 'cvat_opa', 'image': 'openpolicyagent/opa:0.34.2-rootless', 'restart': 'always', 'networks': {'cvat': {'aliases': ['opa']}}, 'volumes': ['./cvat/apps/iam/rules:/rules'], 'ports': ['8181:8181'], 'command': 'run --server --addr :8181 --set=decision_logs.console=true /rules'}}, 'volumes': {'cvat_db': None, 'cvat_data': None, 'cvat_keys': None, 'cvat_logs': None}, 'networks': {'cvat': None}}"
openvinotoolkit/cvat,latest,/docker-compose.https.yml,"{'version': '3.3', 'services': {'cvat': {'labels': ['traefik.http.routers.cvat.entrypoints=websecure', 'traefik.http.routers.cvat.tls.certresolver=lets-encrypt']}, 'cvat_ui': {'labels': ['traefik.http.routers.cvat-ui.entrypoints=websecure', 'traefik.http.routers.cvat-ui.tls.certresolver=lets-encrypt']}, 'traefik': {'image': 'traefik:v2.4', 'container_name': 'traefik', 'command': ['--providers.docker.exposedByDefault=false', '--providers.docker.network=cvat', '--entryPoints.web.address=:80', '--entryPoints.web.http.redirections.entryPoint.to=websecure', '--entryPoints.web.http.redirections.entryPoint.scheme=https', '--entryPoints.websecure.address=:443', '--certificatesResolvers.lets-encrypt.acme.email=${ACME_EMAIL:?Please set the ACME_EMAIL env variable}', '--certificatesResolvers.lets-encrypt.acme.tlsChallenge=true', '--certificatesResolvers.lets-encrypt.acme.storage=/letsencrypt/acme.json'], 'ports': ['80:80', '443:443'], 'volumes': ['cvat_letsencrypt:/letsencrypt']}}, 'volumes': {'cvat_letsencrypt': None}}"
openvinotoolkit/cvat,latest,/tests/docker-compose.file_share.yml,"{'version': '3.3', 'services': {'cvat': {'environment': {'CVAT_SHARE_URL': 'Mounted from asset for case 107 host directory'}, 'volumes': ['cvat_share:/home/django/share:rw']}}, 'volumes': {'cvat_share': {'driver_opts': {'type': 'none', 'device': 'tests/cypress/integration/actions_tasks3/assets/case_107', 'o': 'bind'}}}}"
openvinotoolkit/cvat,latest,/tests/docker-compose.email.yml,"{'version': '3.3', 'services': {'cvat': {'environment': {'DJANGO_SETTINGS_MODULE': 'tests.email_settings'}}}}"
openvinotoolkit/cvat,latest,/components/serverless/docker-compose.serverless.yml,"{'version': '3.3', 'services': {'nuclio': {'container_name': 'nuclio', 'image': 'quay.io/nuclio/dashboard:1.5.16-amd64', 'restart': 'always', 'networks': ['cvat'], 'volumes': ['/tmp:/tmp', '/var/run/docker.sock:/var/run/docker.sock'], 'environment': {'http_proxy': None, 'https_proxy': None, 'no_proxy': '172.28.0.1,${no_proxy}', 'NUCLIO_CHECK_FUNCTION_CONTAINERS_HEALTHINESS': 'true', 'NUCLIO_DASHBOARD_DEFAULT_FUNCTION_MOUNT_MODE': 'volume'}, 'ports': ['8070:8070']}, 'cvat': {'environment': {'CVAT_SERVERLESS': 1}}}, 'volumes': {'cvat_events': None}}"
openvinotoolkit/cvat,latest,/components/analytics/docker-compose.analytics.yml,"{'version': '3.3', 'services': {'elasticsearch': {'container_name': 'cvat_elasticsearch', 'image': 'cvat_elasticsearch', 'networks': ['cvat'], 'build': {'context': './components/analytics/elasticsearch', 'args': {'ELK_VERSION': '6.8.22'}}, 'volumes': ['cvat_events:/usr/share/elasticsearch/data'], 'restart': 'always'}, 'kibana': {'container_name': 'cvat_kibana', 'image': 'cvat_kibana', 'networks': ['cvat'], 'build': {'context': './components/analytics/kibana', 'args': {'ELK_VERSION': '6.8.22'}}, 'depends_on': ['elasticsearch'], 'restart': 'always'}, 'cvat_kibana_setup': {'container_name': 'cvat_kibana_setup', 'image': 'openvino/cvat_server', 'volumes': ['./components/analytics/kibana:/home/django/kibana:ro'], 'depends_on': ['cvat'], 'working_dir': '/home/django', 'networks': ['cvat'], 'entrypoint': ['bash', 'wait-for-it.sh', 'elasticsearch:9200', '-t', '0', '--', '/bin/bash', 'wait-for-it.sh', 'kibana:5601', '-t', '0', '--', 'python3', 'kibana/setup.py', 'kibana/export.json'], 'environment': {'no_proxy': 'elasticsearch,kibana,${no_proxy}'}}, 'logstash': {'container_name': 'cvat_logstash', 'image': 'cvat_logstash', 'networks': ['cvat'], 'build': {'context': './components/analytics/logstash', 'args': {'ELK_VERSION': '6.8.22', 'http_proxy': '${http_proxy}', 'https_proxy': '${https_proxy}'}}, 'environment': {'LOGSTASH_OUTPUT_HOST': 'elasticsearch:9200', 'LOGSTASH_OUTPUT_USER': None, 'LOGSTASH_OUTPUT_PASS': None}, 'depends_on': ['elasticsearch'], 'restart': 'always'}, 'cvat': {'environment': {'DJANGO_LOG_SERVER_HOST': 'logstash', 'DJANGO_LOG_SERVER_PORT': 8080, 'DJANGO_LOG_VIEWER_HOST': 'kibana', 'DJANGO_LOG_VIEWER_PORT': 5601, 'CVAT_ANALYTICS': 1}}}, 'volumes': {'cvat_events': None}}"
jina-ai/jina,latest,/tests/distributed/test_local_flow_local_remote_local/docker-compose.yml,"{'version': '3.3', 'services': {'encoder': {'image': 'test_local_flow_local_remote_local', 'build': {'context': '.', 'dockerfile': 'Dockerfiles/debianx.Dockerfile', 'args': {'PIP_TAG': 'daemon'}}, 'ports': ['8000:8000', '45000:45000', '45001:45001', '45002:45002', '45003:45003', '45004:45004', '45005:45005', '45006:45006'], 'env_file': ['tests/distributed/test_local_flow_remote_local_remote/.env'], 'expose': ['10000-60000'], 'networks': {'testing_net': {'ipv4_address': '172.28.1.1'}}}}, 'networks': {'testing_net': {'ipam': {'driver': 'default', 'config': [{'subnet': '172.28.0.0/16'}]}}}}"
jina-ai/jina,latest,/tests/distributed/test_join_local_from_remote/docker-compose.yml,"{'version': '3.3', 'services': {'flow': {'image': 'test_join_local_from_remote', 'build': {'context': '.', 'dockerfile': 'Dockerfiles/debianx.Dockerfile', 'args': {'PIP_TAG': 'daemon'}}, 'extra_hosts': {'host.docker.internal': 'host-gateway'}, 'ports': ['8000:8000'], 'expose': ['10000-60000'], 'env_file': ['tests/distributed/test_join_local_from_remote/.env'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp/jinad:/tmp/jinad']}, 'pod_one': {'image': 'test_join_local_from_remote', 'extra_hosts': {'host.docker.internal': 'host-gateway'}, 'ports': ['8001:8000'], 'expose': [8000, '10000-60000'], 'env_file': ['tests/distributed/test_join_local_from_remote/.env'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp/jinad:/tmp/jinad']}, 'pod_two': {'image': 'test_join_local_from_remote', 'extra_hosts': {'host.docker.internal': 'host-gateway'}, 'ports': ['8002:8000'], 'expose': [8000, '10000-60000'], 'env_file': ['tests/distributed/test_join_local_from_remote/.env'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp/jinad:/tmp/jinad']}, 'pod_three': {'image': 'test_join_local_from_remote', 'extra_hosts': {'host.docker.internal': 'host-gateway'}, 'ports': ['8003:8000'], 'expose': [8000, '10000-60000'], 'env_file': ['tests/distributed/test_join_local_from_remote/.env'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp/jinad:/tmp/jinad']}}}"
jina-ai/jina,latest,/tests/distributed/test_workspaces/docker-compose.yml,"{'version': '3.3', 'services': {'jinad': {'image': 'jinaai/jina:test-daemon', 'container_name': 'test_upload_simple_non_standard_rootworkspace', 'ports': ['9000:8000'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp/other_jinad:/tmp/jinad'], 'extra_hosts': ['host.docker.internal:host-gateway'], 'environment': ['JINA_DAEMON_DOCKERFILE=DEVEL']}}}"
jina-ai/jina,latest,/tests/distributed/test_remote_flow_dump_rolling_update/docker-compose.yml,"{'version': '3.3', 'services': {'jinad': {'image': 'jinaai/jina:test-daemon', 'environment': {'JINA_DAEMON_DOCKERFILE': 'DEVEL', 'JINA_LOG_LEVEL': 'DEBUG'}, 'container_name': 'test_remote_flow_dump_reload', 'ports': ['8000:8000', '45678:45678'], 'expose': ['10000-60000'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp/jinad:/tmp/jinad'], 'extra_hosts': ['host.docker.internal:host-gateway']}}}"
jina-ai/jina,latest,/tests/distributed/test_local_flow_remote_local_remote/docker-compose.yml,"{'version': '3.3', 'services': {'a': {'image': 'test_local_flow_remote_local_remote', 'build': {'context': '.', 'dockerfile': 'Dockerfiles/debianx.Dockerfile', 'args': {'PIP_TAG': 'daemon'}}, 'ports': ['8000:8000', '45000:45000', '45001:45001', '45002:45002', '45003:45003', '45004:45004', '45005:45005', '45006:45006'], 'env_file': ['tests/distributed/test_local_flow_remote_local_remote/.env'], 'expose': ['10000-60000'], 'networks': {'testing_net': {'ipv4_address': '172.28.1.1'}}}, 'b': {'image': 'test_local_flow_remote_local_remote', 'expose': [8000, '10000-60000'], 'env_file': ['tests/distributed/test_local_flow_remote_local_remote/.env'], 'networks': {'testing_net': {'ipv4_address': '172.28.1.2'}}}}, 'networks': {'testing_net': {'ipam': {'driver': 'default', 'config': [{'subnet': '172.28.0.0/16'}]}}}}"
jina-ai/jina,latest,/tests/distributed/test_rolling_update_container_runtime/docker-compose.yml,"{'version': '3.3', 'services': {'jinad': {'image': 'jinaai/jina:test-daemon', 'environment': {'JINA_DAEMON_DOCKERFILE': 'DEVEL', 'JINA_LOG_LEVEL': 'DEBUG'}, 'container_name': 'test_remote_flow_dump_reload', 'ports': ['8003:8000', '45678:45678'], 'expose': ['10000-60000'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp/jinad:/tmp/jinad'], 'extra_hosts': ['host.docker.internal:host-gateway']}}}"
jina-ai/jina,latest,/tests/distributed/test_simple_hub_pods/docker-compose.yml,"{'version': '3.3', 'services': {'hubpod': {'image': 'hubpod:test', 'build': {'context': 'tests/distributed/test_simple_hub_pods/hub-mwu/', 'dockerfile': 'Dockerfile'}}, 'flow': {'image': 'test_simple_hub_pods', 'build': {'context': '.', 'dockerfile': 'Dockerfiles/debianx.Dockerfile', 'args': {'PIP_TAG': 'daemon'}}, 'extra_hosts': {'host.docker.internal': 'host-gateway'}, 'ports': ['8000:8000'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp:/tmp']}, 'pod1': {'image': 'test_simple_hub_pods', 'extra_hosts': {'host.docker.internal': 'host-gateway'}, 'ports': ['8001:8000'], 'expose': [8000, '10000-60000'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp:/tmp']}, 'pod2': {'image': 'test_simple_hub_pods', 'extra_hosts': {'host.docker.internal': 'host-gateway'}, 'ports': ['8002:8000'], 'expose': [8000, '10000-60000'], 'volumes': ['/var/run/docker.sock:/var/run/docker.sock', '/tmp:/tmp']}}}"
jina-ai/jina,latest,/tests/distributed/test_local_flow_use_remote_executor/docker-compose-shards.yml,"{'version': '3.3', 'services': {'external-executor': {'image': 'jinaai/jina:test-pip', 'environment': {'JINA_LOG_LEVEL': 'DEBUG'}, 'container_name': 'test_external_executor', 'ports': ['8001:8000', '45678:45678'], 'expose': ['10000-60000'], 'networks': {'test': {'ipv4_address': '10.1.0.100'}}, 'volumes': ['/var/run/docker.sock:/var/run/docker.sock'], 'entrypoint': 'jina pod --port-in 45678 --parallel 2'}}, 'networks': {'test': {'driver': 'bridge', 'ipam': {'driver': 'default', 'config': [{'subnet': '10.1.0.0/24'}]}}}}"
jina-ai/jina,latest,/tests/distributed/test_local_flow_use_remote_executor/docker-compose.yml,"{'version': '3.3', 'services': {'external-executor': {'image': 'jinaai/jina:test-pip', 'environment': {'JINA_LOG_LEVEL': 'DEBUG'}, 'container_name': 'test_external_executor', 'ports': ['8001:8000', '45678:45678'], 'expose': ['10000-60000'], 'networks': {'test': {'ipv4_address': '10.1.0.100'}}, 'volumes': ['/var/run/docker.sock:/var/run/docker.sock'], 'entrypoint': 'jina pod --port-in 45678'}}, 'networks': {'test': {'driver': 'bridge', 'ipam': {'driver': 'default', 'config': [{'subnet': '10.1.0.0/24'}]}}}}"
doccano/doccano,latest,/docker-compose.dev.yml,"{'version': '3.7', 'services': {'backend': {'build': {'context': '.', 'dockerfile': 'backend/Dockerfile.dev'}, 'image': 'doccano_backend:dev', 'volumes': ['.:/src', 'venv:/root/.local/share'], 'environment': {'ADMIN_USERNAME': '${ADMIN_USERNAME}', 'ADMIN_PASSWORD': '${ADMIN_PASSWORD}', 'ADMIN_EMAIL': '${ADMIN_EMAIL}', 'CELERY_BROKER_URL': 'amqp://${RABBITMQ_DEFAULT_USER}:${RABBITMQ_DEFAULT_PASS}@rabbitmq', 'DATABASE_URL': 'postgres://${POSTGRES_USER}:${POSTGRES_PASSWORD}@postgres:5432/${POSTGRES_DB}?sslmode=disable', 'ALLOW_SIGNUP': 'False', 'DEBUG': 'True'}, 'ports': ['8000:8000'], 'depends_on': ['postgres'], 'networks': ['network-backend', 'network-frontend']}, 'celery': {'build': {'context': '.', 'dockerfile': 'backend/Dockerfile.dev'}, 'image': 'doccano_celery:dev', 'volumes': ['.:/src', 'venv:/root/.local/share'], 'entrypoint': ['/src/tools/dev-celery.sh'], 'environment': {'PYTHONUNBUFFERED': '1', 'CELERY_BROKER_URL': 'amqp://${RABBITMQ_DEFAULT_USER}:${RABBITMQ_DEFAULT_PASS}@rabbitmq', 'DATABASE_URL': 'postgres://${POSTGRES_USER}:${POSTGRES_PASSWORD}@postgres:5432/${POSTGRES_DB}?sslmode=disable'}, 'depends_on': ['postgres', 'rabbitmq'], 'networks': ['network-backend']}, 'rabbitmq': {'image': 'rabbitmq:3.8-alpine', 'environment': {'RABBITMQ_DEFAULT_USER': '${RABBITMQ_DEFAULT_USER}', 'RABBITMQ_DEFAULT_PASS': '${RABBITMQ_DEFAULT_PASS}'}, 'ports': ['5672:5672'], 'networks': ['network-backend']}, 'frontend': {'image': 'node:16.13.0', 'command': ['/src/tools/dev-nuxt.sh'], 'working_dir': '/src/frontend', 'environment': {'API_URL': 'http://backend:8000'}, 'volumes': ['.:/src', 'node_modules:/src/frontend/node_modules'], 'ports': ['3000:3000'], 'depends_on': ['backend'], 'networks': ['network-frontend']}, 'postgres': {'image': 'postgres:13.3-alpine', 'volumes': ['postgres_data:/var/lib/postgresql/data/'], 'environment': {'POSTGRES_USER': '${POSTGRES_USER}', 'POSTGRES_PASSWORD': '${POSTGRES_PASSWORD}', 'POSTGRES_DB': '${POSTGRES_DB}'}, 'networks': ['network-backend']}}, 'volumes': {'postgres_data': None, 'node_modules': None, 'venv': None}, 'networks': {'network-backend': None, 'network-frontend': None}}"
doccano/doccano,latest,/docker-compose.prod.yml,"{'version': '3.7', 'services': {'backend': {'build': {'context': '.', 'dockerfile': 'backend/Dockerfile.prod'}, 'image': 'doccano_backend:prod', 'volumes': ['static_volume:/backend/staticfiles', 'media:/backend/media'], 'environment': {'ADMIN_USERNAME': '${ADMIN_USERNAME}', 'ADMIN_PASSWORD': '${ADMIN_PASSWORD}', 'ADMIN_EMAIL': '${ADMIN_EMAIL}', 'CELERY_BROKER_URL': 'amqp://${RABBITMQ_DEFAULT_USER}:${RABBITMQ_DEFAULT_PASS}@rabbitmq', 'DATABASE_URL': 'postgres://${POSTGRES_USER}:${POSTGRES_PASSWORD}@postgres:5432/${POSTGRES_DB}?sslmode=disable', 'ALLOW_SIGNUP': 'False', 'DEBUG': 'False'}, 'depends_on': ['postgres'], 'networks': ['network-backend', 'network-frontend']}, 'celery': {'build': {'context': '.', 'dockerfile': 'backend/Dockerfile.prod'}, 'image': 'doccano_celery:prod', 'volumes': ['media:/backend/media'], 'entrypoint': ['/opt/bin/prod-celery.sh'], 'environment': {'PYTHONUNBUFFERED': '1', 'CELERY_BROKER_URL': 'amqp://${RABBITMQ_DEFAULT_USER}:${RABBITMQ_DEFAULT_PASS}@rabbitmq', 'DATABASE_URL': 'postgres://${POSTGRES_USER}:${POSTGRES_PASSWORD}@postgres:5432/${POSTGRES_DB}?sslmode=disable'}, 'depends_on': ['postgres', 'rabbitmq'], 'networks': ['network-backend']}, 'rabbitmq': {'image': 'rabbitmq:3.8-alpine', 'environment': {'RABBITMQ_DEFAULT_USER': '${RABBITMQ_DEFAULT_USER}', 'RABBITMQ_DEFAULT_PASS': '${RABBITMQ_DEFAULT_PASS}'}, 'ports': ['5672:5672'], 'networks': ['network-backend']}, 'nginx': {'build': {'context': '.', 'dockerfile': 'nginx/Dockerfile'}, 'environment': {'API_URL': 'http://backend:8000', 'GOOGLE_TRACKING_ID': ''}, 'volumes': ['static_volume:/static', 'media:/media'], 'ports': ['80:8080'], 'depends_on': ['backend'], 'networks': ['network-frontend']}, 'postgres': {'image': 'postgres:13.3-alpine', 'volumes': ['postgres_data:/var/lib/postgresql/data/'], 'environment': {'POSTGRES_USER': '${POSTGRES_USER}', 'POSTGRES_PASSWORD': '${POSTGRES_PASSWORD}', 'POSTGRES_DB': '${POSTGRES_DB}'}, 'networks': ['network-backend']}}, 'volumes': {'postgres_data': None, 'static_volume': None, 'media': None}, 'networks': {'network-backend': None, 'network-frontend': None}}"
heartexlabs/label-studio,latest,/docker-compose.mysql.yml,"{'version': '3.3', 'services': {'app': {'environment': ['DJANGO_DB=mysql', 'MYSQL_NAME=labelstudio', 'MYSQL_USER=root', 'MYSQL_PASSWORD=password', 'MYSQL_PORT=3306', 'MYSQL_HOST=db', 'POSTGRE_HOST=']}, 'db': {'image': 'mysql:8', 'hostname': 'db', 'restart': 'always', 'environment': ['MYSQL_ROOT_PASSWORD=password', 'MYSQL_DATABASE=labelstudio'], 'volumes': ['${MYSQL_DATA_DIR:-./mysql-data}:/var/lib/mysql']}}}"
heartexlabs/label-studio,latest,/docker-compose.yml,"{'version': '3.3', 'services': {'nginx': {'image': 'nginx:1.21', 'ports': ['8080:80', '8081:443'], 'depends_on': ['app'], 'environment': ['LABEL_STUDIO_HOST=${LABEL_STUDIO_HOST:-}', 'NGINX_FILE=${NGINX_FILE:-default.conf}'], 'volumes': [{'source': 'static', 'target': '/label-studio/label_studio', 'type': 'volume', 'volume': {'nocopy': True}}, './mydata:/label-studio/data:rw', './deploy/nginx/${NGINX_FILE:-default.conf}:/etc/nginx/templates/${NGINX_FILE:-default.conf}.template', './deploy/nginx/scripts:/docker-entrypoint.d/label-studio', './deploy/nginx/certs:/certs:ro'], 'command': 'nginx -g ""daemon off;""'}, 'app': {'stdin_open': True, 'tty': True, 'build': '.', 'image': 'heartexlabs/label-studio:latest', 'expose': ['8080'], 'depends_on': ['db'], 'environment': ['DJANGO_DB=default', 'POSTGRE_NAME=postgres', 'POSTGRE_USER=postgres', 'POSTGRE_PASSWORD=', 'POSTGRE_PORT=5432', 'POSTGRE_HOST=db', 'LABEL_STUDIO_HOST=${LABEL_STUDIO_HOST:-}', 'LABEL_STUDIO_COPY_STATIC_DATA=true'], 'volumes': ['./mydata:/label-studio/data:rw', {'source': 'static', 'target': '/label-studio/static_volume', 'type': 'volume', 'volume': {'nocopy': True}}]}, 'db': {'image': 'postgres:11.5', 'hostname': 'db', 'restart': 'always', 'environment': ['POSTGRES_HOST_AUTH_METHOD=trust'], 'volumes': ['${POSTGRES_DATA_DIR:-./postgres-data}:/var/lib/postgresql/data', './deploy/pgsql/certs:/var/lib/postgresql/certs:ro']}}, 'volumes': {'static': {}}}"
heartexlabs/label-studio,latest,/.devcontainer/docker-compose.yml,"{'version': '3.3', 'services': {'app': {'volumes': ['.:/workspace:cached'], 'command': '/bin/sh -c ""while sleep 1000; do :; done""'}}}"
alibaba/Alink,latest,/webui/tools/nfs/docker-compose.yml,"{'version': '3.7', 'services': {'nfs-server': {'image': 'alink_nfs:v0.1', 'ports': ['2049:2049'], 'cap_add': ['SYS_ADMIN', 'SETPCAP'], 'environment': {'SHARED_DIRECTORY': '/shared'}, 'privileged': True, 'volumes': ['nfs-shared-data:/shared'], 'entrypoint': ['/bin/sh', '-c', ""echo 'start'&&chmod 777 /shared&&/usr/bin/nfsd.sh""]}}, 'volumes': {'nfs-shared-data': None}}"
alibaba/Alink,latest,/webui/tools/docker-compose/alink/docker-compose.yml,"{'version': '3.7', 'services': {'server': {'image': 'alink_server:v0.1', 'ports': ['8080:8080'], 'restart': 'always', 'environment': {'ALINK_REMOTE_CLUSTER_HOST': 'flink-jobmanager', 'ALINK_REMOTE_CLUSTER_PORT': 8081, 'SPRING_DATASOURCE_URL': 'jdbc:mysql://db:3306/alink?useSSL=false&serverTimezone=UTC&useLegacyDatetimeCode=false', 'SPRING_DATASOURCE_USERNAME': 'alinkalink', 'SPRING_DATASOURCE_PASSWORD': 'alinkalink'}, 'volumes': ['shared-data:/alink'], 'depends_on': ['db'], 'networks': ['backend', 'frontend']}, 'web': {'image': 'alink_web:v0.1', 'ports': ['9090:9090'], 'restart': 'always', 'depends_on': ['server'], 'networks': ['frontend']}, 'db': {'image': 'mysql:5.7', 'ports': ['3306:3306'], 'restart': 'always', 'environment': {'MYSQL_DATABASE': 'alink', 'MYSQL_USER': 'alinkalink', 'MYSQL_PASSWORD': 'alinkalink', 'MYSQL_ROOT_PASSWORD': 'root'}, 'volumes': ['db-data:/var/lib/mysql'], 'networks': ['backend']}, 'flink-jobmanager': {'image': 'flink_with_alink_jar:v0.1', 'ports': ['8081:8081'], 'restart': 'always', 'networks': ['backend', 'flink'], 'environment': {'FLINK_PROPERTIES': 'jobmanager.rpc.address: flink-jobmanager\njobmanager.heap.size: 2048m\ntaskmanager.heap.size: 2048m\nclassloader.resolve-order: parent-first\ntaskmanager.memory.preallocate: true\ntaskmanager.memory.off-heap: true\ntaskmanager.memory.fraction: 0.3f\nakka.ask.timeout: 60s\nakka.client.timeout: 120s'}, 'volumes': ['shared-data:/alink'], 'command': 'jobmanager'}, 'flink-taskmanager': {'image': 'flink_with_alink_jar:v0.1', 'depends_on': ['flink-jobmanager'], 'networks': ['flink'], 'environment': {'FLINK_PROPERTIES': 'jobmanager.rpc.address: flink-jobmanager\ntaskmanager.numberOfTaskSlots: 1\njobmanager.heap.size: 2048m\ntaskmanager.heap.size: 2048m\nclassloader.resolve-order: parent-first\ntaskmanager.memory.preallocate: true\ntaskmanager.memory.off-heap: true\ntaskmanager.memory.fraction: 0.3f\nakka.ask.timeout: 60s\nakka.client.timeout: 120s'}, 'volumes': ['shared-data:/alink'], 'command': 'taskmanager', 'deploy': {'replicas': 2}}, 'notebook': {'image': 'alink_notebook:v0.1', 'ports': ['8888:8888'], 'networks': ['backend'], 'volumes': ['notebook-data:/home/jovyan/', 'shared-data:/alink'], 'command': ""start-notebook.sh --NotebookApp.token='' --NotebookApp.password=''""}}, 'volumes': {'db-data': None, 'notebook-data': None, 'shared-data': {'driver': 'local', 'driver_opts': {'type': 'nfs', 'o': 'nfsvers=4,addr=localhost,rw', 'device': ':/'}}}, 'networks': {'backend': None, 'frontend': None, 'flink': None}}"
alibaba/Alink,latest,/webui/tools/docker-compose/alink/nfs/docker-compose.yml,"{'version': '3.7', 'services': {'nfs-server': {'image': 'alink_nfs:v0.1', 'ports': ['2049:2049'], 'cap_add': ['SYS_ADMIN', 'SETPCAP'], 'environment': {'SHARED_DIRECTORY': '/shared'}, 'privileged': True, 'volumes': ['nfs-shared-data:/shared'], 'entrypoint': ['/bin/sh', '-c', ""echo 'start'&&chmod 777 /shared&&/usr/bin/nfsd.sh""]}}, 'volumes': {'nfs-shared-data': None}}"
alfredfrancis/ai-chatbot-framework,latest,/docker-compose.yml,"{'version': '2', 'services': {'iky_backend': {'container_name': 'iky_backend', 'build': '.', 'environment': {'APPLICATION_ENV': 'Production'}, 'depends_on': ['mongodb']}, 'iky_gateway': {'container_name': 'iky_gateway', 'build': 'frontend/', 'ports': ['8080:80'], 'depends_on': ['iky_backend']}, 'mongodb': {'container_name': 'mongodb', 'image': 'mongo', 'hostname': 'mongodb', 'ports': ['27017:27017'], 'volumes': ['mongodbdata:/data']}}, 'volumes': {'mongodbdata': None}}"
SeldonIO/seldon-core,latest,/executor/samples/local/metadata/docker-compose.yml,"{'version': '3.1', 'services': {'default': {'build': {'context': '.'}, 'ports': ['127.0.0.1:9000:5000']}, 'model_1': {'build': {'context': '.'}, 'ports': ['127.0.0.1:9001:5000'], 'environment': ['NODE_NAME=Model 1']}, 'model_2': {'build': {'context': '.'}, 'ports': ['127.0.0.1:9002:5000'], 'environment': ['NODE_NAME=Model 2']}, 'model_combiner': {'build': {'context': '.'}, 'ports': ['127.0.0.1:9010:5000'], 'environment': ['NODE_NAME=Model Combiner']}, 'model_a1': {'build': {'context': '.'}, 'ports': ['127.0.0.1:9011:5000'], 'environment': ['NODE_NAME=Model A1']}, 'model_a2': {'build': {'context': '.'}, 'ports': ['127.0.0.1:9012:5000'], 'environment': ['NODE_NAME=Model A2']}}}"
tensorflow/tfx,latest,/tfx/examples/containers/workshop/docker-compose.yaml,"{'version': '3', 'services': {'tfx': {'build': {'context': './buildfiles', 'dockerfile': 'Dockerfile'}, 'image': 'gcr.io/tfx-oss-public/tfx-workshop:latest', 'ports': ['4040:4040', '6006:6006', '8080:8080', '8081:8081', '8888:8888', '8099:8099'], 'volumes': ['$WSHOME/airflow:/root/airflow'], 'stdin_open': True, 'tty': True, 'entrypoint': '/bin/bash'}}}"
